book_id,chap_num,para_num,sent_num,token_num,token_str,term_str
1,48,140,1,4,ignorance,ignorance
1,48,140,1,5,of,of
1,48,140,1,6,the,the
1,48,140,1,7,nature,nature
1,48,140,1,8,of,of
1,48,140,1,9,man,man
1,48,140,1,10,which,which
1,48,140,1,11,casts,casts
1,48,140,1,12,so,so
1,48,140,1,13,much,much
1,48,140,1,14,uncertainty,uncertainty
1,48,140,1,15,and,and
1,48,140,1,16,obscurity,obscurity
1,48,140,1,17,on,on
1,48,140,1,18,the,the
1,48,140,1,19,true,true
1,48,140,1,20,definition,definition
1,48,140,1,21,of,of
1,48,140,1,22,natural,natural
1,48,140,1,23,right,right
1,48,140,2,0,,
1,48,140,2,1,for,for
1,48,140,2,2,the,the
1,48,140,2,3,idea,idea
1,48,140,2,4,of,of
1,48,140,2,5,right,right
1,48,140,2,6,says,says
1,48,140,2,7,Burlamaqui,burlamaqui
1,48,140,2,8,and,and
1,48,140,2,9,more,more
1,48,140,2,10,particularly,particularly
1,48,140,2,11,that,that
1,48,140,2,12,of,of
1,48,140,2,13,natural,natural
1,48,140,2,14,right,right
1,48,140,2,15,are,are
1,48,140,2,16,ideas,ideas
1,48,140,2,17,manifestly,manifestly
1,48,140,2,18,relative,relative
1,48,140,2,19,to,to
1,48,140,2,20,the,the
1,48,140,2,21,nature,nature
1,48,140,2,22,of,of
1,48,140,2,23,man,man
1,48,140,3,0,,
1,48,140,3,1,It,it
1,48,140,3,2,is,is
1,48,140,3,3,then,then
1,48,140,3,4,from,from
1,48,140,3,5,this,this
1,48,140,3,6,very,very
1,48,140,3,7,nature,nature
1,48,140,3,8,itself,itself
1,48,140,3,9,he,he
1,48,140,3,10,goes,goes
1,48,140,3,11,on,on
1,48,140,3,12,from,from
1,48,140,3,13,the,the
1,48,140,3,14,constitution,constitution
1,48,140,3,15,and,and
1,48,140,3,16,state,state
1,48,140,3,17,of,of
1,48,140,3,18,man,man
1,48,140,3,19,that,that
1,48,140,3,20,we,we
1,48,140,3,21,must,must
1,48,140,3,22,deduce,deduce
1,48,140,3,23,the,the
1,48,140,3,24,first,first
1,48,140,3,25,principles,principles
1,48,140,3,26,of,of
1,48,140,3,27,this,this
1,48,140,3,28,science,science
1,48,140,4,0,,
1,48,141,0,0,We,we
1,48,141,0,1,cannot,cannot
1,48,141,0,2,see,see
1,48,141,0,3,without,without
1,48,141,0,4,surprise,surprise
1,48,141,0,5,and,and
1,48,141,0,6,disgust,disgust
1,48,141,0,7,how,how
1,48,141,0,8,little,little
1,48,141,0,9,agreement,agreement
1,48,141,0,10,there,there
1,48,141,0,11,is,is
1,48,141,0,12,between,between
1,48,141,0,13,the,the
1,48,141,0,14,different,different
1,48,141,0,15,authors,authors
1,48,141,0,16,who,who
1,48,141,0,17,have,have
1,48,141,0,18,treated,treated
1,48,141,0,19,this,this
1,48,141,0,20,great,great
1,48,141,0,21,subject,subject
1,48,141,1,0,,
1,48,141,1,1,Among,among
1,48,141,1,2,the,the
1,48,141,1,3,more,more
1,48,141,1,4,important,important
1,48,141,1,5,writers,writers
1,48,141,1,6,there,there
1,48,141,1,7,are,are
1,48,141,1,8,scarcely,scarcely
1,48,141,1,9,two,two
1,48,141,1,10,of,of
1,48,141,1,11,the,the
1,48,141,1,12,same,same
1,48,141,1,13,mind,mind
1,48,141,1,14,about,about
1,48,141,1,15,it,it
1,48,141,2,0,,
1,48,141,2,1,Not,not
1,48,141,2,2,to,to
1,48,141,2,3,speak,speak
1,48,141,2,4,of,of
1,48,141,2,5,the,the
1,48,141,2,6,ancient,ancient
1,48,141,2,7,philosophers,philosophers
1,48,141,2,8,who,who
1,48,141,2,9,seem,seem
1,48,141,2,10,to,to
1,48,141,2,11,have,have
1,48,141,2,12,done,done
1,48,141,2,13,their,their
1,48,141,2,14,best,best
1,48,141,2,15,purposely,purposely
1,48,141,2,16,to,to
1,48,141,2,17,contradict,contradict
1,48,141,2,18,one,one
1,48,141,2,19,another,another
1,48,141,2,20,on,on
1,48,141,2,21,the,the
1,48,141,2,22,most,most
1,48,141,2,23,fundamental,fundamental
1,48,141,2,24,principles,principles
1,48,141,2,25,the,the
1,48,141,2,26,Roman,roman
1,48,141,2,27,jurists,jurists
1,48,141,2,28,subjected,subjected
1,48,141,2,29,man,man
1,48,141,2,30,and,and
1,48,141,2,31,the,the
1,48,141,2,32,other,other
1,48,141,2,33,animals,animals
1,48,141,2,34,indiscriminately,indiscriminately
1,48,141,2,35,to,to
1,48,141,2,36,the,the
1,48,141,2,37,same,same
1,48,141,2,38,natural,natural
1,48,141,2,39,law,law
1,48,141,2,40,because,because
1,48,141,2,41,they,they
1,48,141,2,42,considered,considered
1,48,141,2,43,under,under
1,48,141,2,44,that,that
1,48,141,2,45,name,name
1,48,141,2,46,rather,rather
1,48,141,2,47,the,the
1,48,141,2,48,law,law
1,48,141,2,49,which,which
1,48,141,2,50,nature,nature
1,48,141,2,51,imposes,imposes
1,48,141,2,52,on,on
1,48,141,2,53,herself,herself
1,48,141,2,54,than,than
1,48,141,2,55,that,that
1,48,141,2,56,which,which
1,48,141,2,57,she,she
1,48,141,2,58,prescribes,prescribes
1,48,141,2,59,to,to
1,48,141,2,60,others,others
1,48,141,3,0,,
1,48,141,3,1,or,or
1,48,141,3,2,rather,rather
1,48,141,3,3,because,because
1,48,141,3,4,of,of
1,48,141,3,5,the,the
1,48,141,3,6,particular,particular
1,48,141,3,7,acceptation,acceptation
1,48,141,3,8,of,of
1,48,141,3,9,the,the
1,48,141,3,10,term,term
1,48,141,3,11,law,law
1,48,141,3,12,among,among
1,48,141,3,13,those,those
1,48,141,3,14,jurists,jurists
1,48,141,4,0,,
1,48,141,4,1,who,who
1,48,141,4,2,seem,seem
1,48,141,4,3,on,on
1,48,141,4,4,this,this
1,48,141,4,5,occasion,occasion
1,48,141,4,6,to,to
1,48,141,4,7,have,have
1,48,141,4,8,understood,understood
1,48,141,4,9,nothing,nothing
1,48,141,4,10,more,more
1,48,141,4,11,by,by
1,48,141,4,12,it,it
1,48,141,4,13,than,than
1,48,141,4,14,the,the
1,48,141,4,15,general,general
1,48,141,4,16,relations,relations
1,48,141,4,17,established,established
1,48,141,4,18,by,by
1,48,141,4,19,nature,nature
1,48,141,4,20,between,between
1,48,141,4,21,all,all
1,48,141,4,22,animated,animated
1,48,141,4,23,beings,beings
1,48,141,4,24,for,for
1,48,141,4,25,their,their
1,48,141,4,26,common,common
1,48,141,4,27,preservation,preservation
1,48,141,5,0,,
1,48,141,5,1,The,the
1,48,141,5,2,moderns,moderns
1,48,141,5,3,understanding,understanding
1,48,141,5,4,by,by
1,48,141,5,5,the,the
1,48,141,5,6,term,term
1,48,141,5,7,law,law
1,48,141,5,8,merely,merely
1,48,141,5,9,a,a
1,48,141,5,10,rule,rule
1,48,141,5,11,prescribed,prescribed
1,48,141,5,12,to,to
1,48,141,5,13,a,a
1,48,141,5,14,moral,moral
1,48,141,5,15,being,being
1,48,141,5,16,that,that
1,48,141,5,17,is,is
1,48,141,5,18,to,to
1,48,141,5,19,say,say
1,48,141,5,20,intelligent,intelligent
1,48,141,5,21,free,free
1,48,141,5,22,and,and
1,48,141,5,23,considered,considered
1,48,141,5,24,in,in
1,48,141,5,25,his,his
1,48,141,5,26,relations,relations
1,48,141,5,27,to,to
1,48,141,5,28,other,other
1,48,141,5,29,beings,beings
1,48,141,5,30,consequently,consequently
1,48,141,5,31,confine,confine
1,48,141,5,32,the,the
1,48,141,5,33,jurisdiction,jurisdiction
1,48,141,5,34,of,of
1,48,141,5,35,natural,natural
1,48,141,5,36,law,law
1,48,141,5,37,to,to
1,48,141,5,38,man,man
1,48,141,5,39,an,an
1,48,141,5,40,the,the
1,48,141,5,41,only,only
1,48,141,5,42,animal,animal
1,48,141,5,43,endowed,endowed
1,48,141,5,44,with,with
1,48,141,5,45,reason,reason
1,48,141,6,0,,
1,48,141,6,1,But,but
1,48,141,6,2,defining,defining
1,48,141,6,3,this,this
1,48,141,6,4,law,law
1,48,141,6,5,each,each
1,48,141,6,6,after,after
1,48,141,6,7,his,his
1,48,141,6,8,own,own
1,48,141,6,9,fashion,fashion
1,48,141,6,10,they,they
1,48,141,6,11,have,have
1,48,141,6,12,established,established
1,48,141,6,13,it,it
1,48,141,6,14,on,on
1,48,141,6,15,such,such
1,48,141,6,16,metaphysical,metaphysical
1,48,141,6,17,principles,principles
1,48,141,6,18,that,that
1,48,141,6,19,there,there
1,48,141,6,20,are,are
1,48,141,6,21,very,very
1,48,141,6,22,few,few
1,48,141,6,23,persons,persons
1,48,141,6,24,among,among
1,48,141,6,25,us,us
1,48,141,6,26,capable,capable
1,48,141,6,27,of,of
1,48,141,6,28,comprehending,comprehending
1,48,141,6,29,them,them
1,48,141,6,30,much,much
1,48,141,6,31,less,less
1,48,141,6,32,of,of
1,48,141,6,33,discovering,discovering
1,48,141,6,34,them,them
1,48,141,6,35,for,for
1,48,141,6,36,themselves,themselves
1,48,141,7,0,,
1,48,141,7,1,So,so
1,48,141,7,2,that,that
1,48,141,7,3,the,the
1,48,141,7,4,definitions,definitions
1,48,141,7,5,of,of
1,48,141,7,6,these,these
1,48,141,7,7,learned,learned
1,48,141,7,8,men,men
1,48,141,7,9,all,all
1,48,141,7,10,differing,differing
1,48,141,7,11,in,in
1,48,141,7,12,everything,everything
1,48,141,7,13,else,else
1,48,141,7,14,agree,agree
1,48,141,7,15,only,only
1,48,141,7,16,in,in
1,48,141,7,17,this,this
1,48,141,7,18,that,that
1,48,141,7,19,it,it
1,48,141,7,20,is,is
1,48,141,7,21,impossible,impossible
1,48,141,7,22,to,to
1,48,141,7,23,comprehend,comprehend
1,48,141,7,24,the,the
1,48,141,7,25,law,law
1,48,141,7,26,of,of
1,48,141,7,27,nature,nature
1,48,141,7,28,and,and
1,48,141,7,29,consequently,consequently
1,48,141,7,30,to,to
1,48,141,7,31,obey,obey
1,48,141,7,32,it,it
1,48,141,7,33,without,without
1,48,141,7,34,being,being
1,48,141,7,35,a,a
1,48,141,7,36,very,very
1,48,141,7,37,subtle,subtle
1,48,141,7,38,casuist,casuist
1,48,141,7,39,and,and
1,48,141,7,40,a,a
1,48,141,7,41,profound,profound
1,48,141,7,42,metaphysician,metaphysician
1,48,141,8,0,,
1,48,141,8,1,All,all
1,48,141,8,2,which,which
1,48,141,8,3,is,is
1,48,141,8,4,as,as
1,48,141,8,5,much,much
1,48,141,8,6,as,as
1,48,141,8,7,to,to
1,48,141,8,8,say,say
1,48,141,8,9,that,that
1,48,141,8,10,mankind,mankind
1,48,141,8,11,must,must
1,48,141,8,12,have,have
1,48,141,8,13,employed,employed
1,48,141,8,14,in,in
1,48,141,8,15,the,the
1,48,141,8,16,establishment,establishment
1,48,141,8,17,of,of
1,48,141,8,18,society,society
1,48,141,8,19,a,a
1,48,141,8,20,capacity,capacity
1,48,141,8,21,which,which
1,48,141,8,22,is,is
1,48,141,8,23,acquired,acquired
1,48,141,8,24,only,only
1,48,141,8,25,with,with
1,48,141,8,26,great,great
1,48,141,8,27,difficulty,difficulty
1,48,141,8,28,and,and
1,48,141,8,29,by,by
1,48,141,8,30,very,very
1,48,141,8,31,few,few
1,48,141,8,32,persons,persons
1,48,141,8,33,even,even
1,48,141,8,34,in,in
1,48,141,8,35,a,a
1,48,141,8,36,state,state
1,48,141,8,37,of,of
1,48,141,8,38,society,society
1,48,141,9,0,,
1,48,142,0,0,Knowing,knowing
1,48,142,0,1,so,so
1,48,142,0,2,little,little
1,48,142,0,3,of,of
1,48,142,0,4,nature,nature
1,48,142,0,5,and,and
1,48,142,0,6,agreeing,agreeing
1,48,142,0,7,so,so
1,48,142,0,8,ill,ill
1,48,142,0,9,about,about
1,48,142,0,10,the,the
1,48,142,0,11,meaning,meaning
1,48,142,0,12,of,of
1,48,142,0,13,the,the
1,48,142,0,14,word,word
1,48,142,0,15,law,law
1,48,142,0,16,it,it
1,48,142,0,17,would,would
1,48,142,0,18,be,be
1,48,142,0,19,difficult,difficult
1,48,142,0,20,for,for
1,48,142,0,21,us,us
1,48,142,0,22,to,to
1,48,142,0,23,fix,fix
1,48,142,0,24,on,on
1,48,142,0,25,a,a
1,48,142,0,26,good,good
1,48,142,0,27,definition,definition
1,48,142,0,28,of,of
1,48,142,0,29,natural,natural
1,48,142,0,30,law,law
1,48,142,1,0,,
1,48,142,1,1,Thus,thus
1,48,142,1,2,all,all
1,48,142,1,3,the,the
1,48,142,1,4,definitions,definitions
1,48,142,1,5,we,we
1,48,142,1,6,meet,meet
1,48,142,1,7,with,with
1,48,142,1,8,in,in
1,48,142,1,9,books,books
1,48,142,1,10,setting,setting
1,48,142,2,0,,
1,48,142,2,1,aside,aside
1,48,142,2,2,their,their
1,48,142,2,3,defect,defect
1,48,142,2,4,in,in
1,48,142,2,5,point,point
1,48,142,2,6,of,of
1,48,142,2,7,uniformity,uniformity
1,48,142,2,8,have,have
1,48,142,2,9,yet,yet
1,48,142,2,10,another,another
1,48,142,2,11,fault,fault
1,48,142,2,12,in,in
1,48,142,2,13,that,that
1,48,142,2,14,they,they
1,48,142,2,15,are,are
1,48,142,2,16,derived,derived
1,48,142,2,17,from,from
1,48,142,2,18,many,many
1,48,142,2,19,kinds,kinds
1,48,142,2,20,of,of
1,48,142,2,21,knowledge,knowledge
1,48,142,2,22,which,which
1,48,142,2,23,men,men
1,48,142,2,24,do,do
1,48,142,2,25,not,not
1,48,142,2,26,possess,possess
1,48,142,2,27,naturally,naturally
1,48,142,2,28,and,and
1,48,142,2,29,from,from
1,48,142,2,30,advantages,advantages
1,48,142,2,31,of,of
1,48,142,2,32,which,which
1,48,142,2,33,they,they
1,48,142,2,34,can,can
1,48,142,2,35,have,have
1,48,142,2,36,no,no
1,48,142,2,37,idea,idea
1,48,142,2,38,until,until
1,48,142,2,39,they,they
1,48,142,2,40,have,have
1,48,142,2,41,already,already
1,48,142,2,42,departed,departed
1,48,142,2,43,from,from
1,48,142,2,44,that,that
1,48,142,2,45,state,state
1,48,142,3,0,,
1,48,142,3,1,Modern,modern
1,48,142,3,2,writers,writers
1,48,142,3,3,begin,begin
1,48,142,3,4,by,by
1,48,142,3,5,inquiring,inquiring
1,48,142,3,6,what,what
1,48,142,3,7,rules,rules
1,48,142,3,8,it,it
1,48,142,3,9,would,would
1,48,142,3,10,be,be
1,48,142,3,11,expedient,expedient
1,48,142,3,12,for,for
1,48,142,3,13,men,men
1,48,142,3,14,to,to
1,48,142,3,15,agree,agree
1,48,142,3,16,on,on
1,48,142,3,17,for,for
1,48,142,3,18,their,their
1,48,142,3,19,common,common
1,48,142,3,20,interest,interest
1,48,142,3,21,and,and
1,48,142,3,22,then,then
1,48,142,3,23,give,give
1,48,142,3,24,the,the
1,48,142,3,25,name,name
1,48,142,3,26,of,of
1,48,142,3,27,natural,natural
1,48,142,3,28,law,law
1,48,142,3,29,to,to
1,48,142,3,30,a,a
1,48,142,3,31,collection,collection
1,48,142,3,32,of,of
1,48,142,3,33,these,these
1,48,142,3,34,rules,rules
1,48,142,3,35,without,without
1,48,142,3,36,any,any
1,48,142,3,37,other,other
1,48,142,3,38,proof,proof
1,48,142,3,39,than,than
1,48,142,3,40,the,the
1,48,142,3,41,good,good
1,48,142,3,42,that,that
1,48,142,3,43,would,would
1,48,142,3,44,result,result
1,48,142,3,45,from,from
1,48,142,3,46,their,their
1,48,142,3,47,being,being
1,48,142,3,48,universally,universally
1,48,142,3,49,practised,practised
1,48,142,4,0,,
1,48,142,4,1,This,this
1,48,142,4,2,is,is
1,48,142,4,3,undoubtedly,undoubtedly
1,48,142,4,4,a,a
1,48,142,4,5,simple,simple
1,48,142,4,6,way,way
1,48,142,4,7,of,of
1,48,142,4,8,making,making
1,48,142,4,9,definitions,definitions
1,48,142,4,10,and,and
1,48,142,4,11,of,of
1,48,142,4,12,explaining,explaining
1,48,142,4,13,the,the
1,48,142,4,14,nature,nature
1,48,142,4,15,of,of
1,48,142,4,16,things,things
1,48,142,4,17,by,by
1,48,142,4,18,almost,almost
1,48,142,4,19,arbitrary,arbitrary
1,48,142,4,20,conveniences,conveniences
1,48,142,5,0,,
1,48,143,0,0,But,but
1,48,143,0,1,as,as
1,48,143,0,2,long,long
1,48,143,0,3,as,as
1,48,143,0,4,we,we
1,48,143,0,5,are,are
1,48,143,0,6,ignorant,ignorant
1,48,143,0,7,of,of
1,48,143,0,8,the,the
1,48,143,0,9,natural,natural
1,48,143,0,10,man,man
1,48,143,0,11,it,it
1,48,143,0,12,is,is
1,48,143,0,13,in,in
1,48,143,0,14,vain,vain
1,48,143,0,15,for,for
1,48,143,0,16,us,us
1,48,143,0,17,to,to
1,48,143,0,18,attempt,attempt
1,48,143,0,19,to,to
1,48,143,0,20,determine,determine
1,48,143,0,21,either,either
1,48,143,0,22,the,the
1,48,143,0,23,law,law
1,48,143,0,24,originally,originally
1,48,143,0,25,prescribed,prescribed
1,48,143,0,26,to,to
1,48,143,0,27,him,him
1,48,143,0,28,or,or
1,48,143,0,29,that,that
1,48,143,0,30,which,which
1,48,143,0,31,is,is
1,48,143,0,32,best,best
1,48,143,0,33,adapted,adapted
1,48,143,0,34,to,to
1,48,143,0,35,his,his
1,48,143,0,36,constitution,constitution
1,48,143,1,0,,
1,48,143,1,1,All,all
1,48,143,1,2,we,we
1,48,143,1,3,can,can
1,48,143,1,4,know,know
1,48,143,1,5,with,with
1,48,143,1,6,any,any
1,48,143,1,7,certainty,certainty
1,48,143,1,8,respecting,respecting
1,48,143,1,9,this,this
1,48,143,1,10,law,law
1,48,143,1,11,is,is
1,48,143,1,12,that,that
1,48,143,1,13,if,if
1,48,143,1,14,it,it
1,48,143,1,15,is,is
1,48,143,1,16,to,to
1,48,143,1,17,be,be
1,48,143,1,18,a,a
1,48,143,1,19,law,law
1,48,143,1,20,not,not
1,48,143,1,21,only,only
1,48,143,1,22,the,the
1,48,143,1,23,wills,wills
1,48,143,1,24,of,of
1,48,143,1,25,those,those
1,48,143,1,26,it,it
1,48,143,1,27,obliges,obliges
1,48,143,1,28,must,must
1,48,143,1,29,be,be
1,48,143,1,30,sensible,sensible
1,48,143,1,31,of,of
1,48,143,1,32,their,their
1,48,143,1,33,submission,submission
1,48,143,1,34,to,to
1,48,143,1,35,it,it
1,48,143,2,0,,
1,48,143,2,1,but,but
1,48,143,2,2,also,also
1,48,143,2,3,to,to
1,48,143,2,4,be,be
1,48,143,2,5,natural,natural
1,48,143,2,6,it,it
1,48,143,2,7,must,must
1,48,143,2,8,come,come
1,48,143,2,9,directly,directly
1,48,143,2,10,from,from
1,48,143,2,11,the,the
1,48,143,2,12,voice,voice
1,48,143,2,13,of,of
1,48,143,2,14,nature,nature
1,48,143,3,0,,
1,48,144,0,0,Throwing,throwing
1,48,144,0,1,aside,aside
1,48,144,0,2,therefore,therefore
1,48,144,0,3,all,all
1,48,144,0,4,those,those
1,48,144,0,5,scientific,scientific
1,48,144,0,6,books,books
1,48,144,0,7,which,which
1,48,144,0,8,teach,teach
1,48,144,0,9,us,us
1,48,144,0,10,only,only
1,48,144,0,11,to,to
1,48,144,0,12,see,see
1,48,144,0,13,men,men
1,48,144,0,14,such,such
1,48,144,0,15,as,as
1,48,144,0,16,they,they
1,48,144,0,17,have,have
1,48,144,0,18,made,made
1,48,144,0,19,themselves,themselves
1,48,144,0,20,and,and
1,48,144,0,21,contemplating,contemplating
1,48,144,0,22,the,the
1,48,144,0,23,first,first
1,48,144,0,24,and,and
1,48,144,0,25,most,most
1,48,144,0,26,simple,simple
1,48,144,0,27,operations,operations
1,48,144,0,28,of,of
1,48,144,0,29,the,the
1,48,144,0,30,human,human
1,48,144,0,31,soul,soul
1,48,144,0,32,I,i
1,48,144,0,33,think,think
1,48,144,0,34,I,i
1,48,144,0,35,can,can
1,48,144,0,36,perceive,perceive
1,48,144,0,37,in,in
1,48,144,0,38,it,it
1,48,144,0,39,two,two
1,48,144,0,40,principles,principles
1,48,144,0,41,prior,prior
1,48,144,0,42,to,to
1,48,144,0,43,reason,reason
1,48,144,0,44,one,one
1,48,144,0,45,of,of
1,48,144,0,46,them,them
1,48,144,0,47,deeply,deeply
1,48,144,0,48,interesting,interesting
1,48,144,0,49,us,us
1,48,144,0,50,in,in
1,48,144,0,51,our,our
1,48,144,0,52,own,own
1,48,144,0,53,welfare,welfare
1,48,144,0,54,and,and
1,48,144,0,55,preservation,preservation
1,48,144,0,56,and,and
1,48,144,0,57,the,the
1,48,144,0,58,other,other
1,48,144,0,59,exciting,exciting
1,48,144,0,60,a,a
1,48,144,0,61,natural,natural
1,48,144,0,62,repugnance,repugnance
1,48,144,0,63,at,at
1,48,144,0,64,seeing,seeing
1,48,144,0,65,any,any
1,48,144,0,66,other,other
1,48,144,0,67,sensible,sensible
1,48,144,0,68,being,being
1,48,144,0,69,and,and
1,48,144,0,70,particularly,particularly
1,48,144,0,71,any,any
1,48,144,0,72,of,of
1,48,144,0,73,our,our
1,48,144,0,74,own,own
1,48,144,0,75,species,species
1,48,144,0,76,suffer,suffer
1,48,144,0,77,pain,pain
1,48,144,0,78,or,or
1,48,144,0,79,death,death
1,48,144,1,0,,
1,48,144,1,1,It,it
1,48,144,1,2,is,is
1,48,144,1,3,from,from
1,48,144,1,4,the,the
1,48,144,1,5,agreement,agreement
1,48,144,1,6,and,and
1,48,144,1,7,combination,combination
1,48,144,1,8,which,which
1,48,144,1,9,the,the
1,48,144,1,10,understanding,understanding
1,48,144,1,11,is,is
1,48,144,1,12,in,in
1,48,144,1,13,a,a
1,48,144,1,14,position,position
1,48,144,1,15,to,to
1,48,144,1,16,establish,establish
1,48,144,1,17,between,between
1,48,144,1,18,these,these
1,48,144,1,19,two,two
1,48,144,1,20,principles,principles
1,48,144,1,21,without,without
1,48,144,1,22,its,its
1,48,144,1,23,being,being
1,48,144,1,24,necessary,necessary
1,48,144,1,25,to,to
1,48,144,1,26,introduce,introduce
1,48,144,1,27,that,that
1,48,144,1,28,of,of
1,48,144,1,29,sociability,sociability
1,48,144,1,30,that,that
1,48,144,1,31,all,all
1,48,144,1,32,the,the
1,48,144,1,33,rules,rules
1,48,144,1,34,of,of
1,48,144,1,35,natural,natural
1,48,144,1,36,right,right
1,48,144,1,37,appear,appear
1,48,144,1,38,to,to
1,48,144,1,39,me,me
1,48,144,1,40,to,to
1,48,144,1,41,be,be
1,48,144,1,42,derived,derived
1,48,144,1,43,rules,rules
1,48,144,1,44,which,which
1,48,144,1,45,our,our
1,48,144,1,46,reason,reason
1,48,144,1,47,is,is
1,48,144,1,48,afterwards,afterwards
1,48,144,1,49,obliged,obliged
1,48,144,1,50,to,to
1,48,144,1,51,establish,establish
1,48,144,1,52,on,on
1,48,144,1,53,other,other
1,48,144,1,54,foundations,foundations
1,48,144,1,55,when,when
1,48,144,1,56,by,by
1,48,144,1,57,its,its
1,48,144,1,58,successive,successive
1,48,144,1,59,developments,developments
1,48,144,1,60,it,it
1,48,144,1,61,has,has
1,48,144,1,62,been,been
1,48,144,1,63,led,led
1,48,144,1,64,to,to
1,48,144,1,65,suppress,suppress
1,48,144,1,66,nature,nature
1,48,144,1,67,itself,itself
1,48,144,2,0,,
1,48,145,0,0,In,in
1,48,145,0,1,proceeding,proceeding
1,48,145,0,2,thus,thus
1,48,145,0,3,we,we
1,48,145,0,4,shall,shall
1,48,145,0,5,not,not
1,48,145,0,6,be,be
1,48,145,0,7,obliged,obliged
1,48,145,0,8,to,to
1,48,145,0,9,make,make
1,48,145,0,10,man,man
1,48,145,0,11,a,a
1,48,145,0,12,philosopher,philosopher
1,48,145,0,13,before,before
1,48,145,0,14,he,he
1,48,145,0,15,is,is
1,48,145,0,16,a,a
1,48,145,0,17,man,man
1,48,145,1,0,,
1,48,145,1,1,His,his
1,48,145,1,2,duties,duties
1,48,145,1,3,toward,toward
1,48,145,1,4,others,others
1,48,145,1,5,are,are
1,48,145,1,6,not,not
1,48,145,1,7,dictated,dictated
1,48,145,1,8,to,to
1,48,145,1,9,him,him
1,48,145,1,10,only,only
1,48,145,1,11,by,by
1,48,145,1,12,the,the
1,48,145,1,13,later,later
1,48,145,1,14,lessons,lessons
1,48,145,1,15,of,of
1,48,145,1,16,wisdom,wisdom
1,48,145,1,17,and,and
1,48,145,1,18,so,so
1,48,145,1,19,long,long
1,48,145,1,20,as,as
1,48,145,1,21,he,he
1,48,145,1,22,does,does
1,48,145,1,23,not,not
1,48,145,1,24,resist,resist
1,48,145,1,25,the,the
1,48,145,1,26,internal,internal
1,48,145,1,27,impulse,impulse
1,48,145,1,28,of,of
1,48,145,1,29,compassion,compassion
1,48,145,1,30,he,he
1,48,145,1,31,will,will
1,48,145,1,32,never,never
1,48,145,1,33,hurt,hurt
1,48,145,1,34,any,any
1,48,145,1,35,other,other
1,48,145,1,36,man,man
1,48,145,1,37,nor,nor
1,48,145,1,38,even,even
1,48,145,1,39,any,any
1,48,145,1,40,sentient,sentient
1,48,145,1,41,being,being
1,48,145,2,0,,
1,48,145,2,1,except,except
1,48,145,2,2,on,on
1,48,145,2,3,those,those
1,48,145,2,4,lawful,lawful
1,48,145,2,5,occasions,occasions
1,48,145,2,6,on,on
1,48,145,2,7,which,which
1,48,145,2,8,his,his
1,48,145,2,9,own,own
1,48,145,2,10,preservation,preservation
1,48,145,2,11,is,is
1,48,145,2,12,concerned,concerned
1,48,145,2,13,and,and
1,48,145,2,14,he,he
1,48,145,2,15,is,is
1,48,145,2,16,obliged,obliged
1,48,145,2,17,to,to
1,48,145,2,18,give,give
1,48,145,2,19,himself,himself
1,48,145,2,20,the,the
1,48,145,2,21,preference,preference
1,48,145,3,0,,
1,48,145,3,1,By,by
1,48,145,3,2,this,this
1,48,145,3,3,method,method
1,48,145,3,4,also,also
1,48,145,3,5,we,we
1,48,145,3,6,put,put
1,48,145,3,7,an,an
1,48,145,3,8,end,end
1,48,145,3,9,to,to
1,48,145,3,10,the,the
1,48,145,3,11,time,time
1,48,145,3,12,honoured,honoured
1,48,145,3,13,disputes,disputes
1,48,145,3,14,concerning,concerning
1,48,145,3,15,the,the
1,48,145,3,16,participation,participation
1,48,145,3,17,of,of
1,48,145,3,18,animals,animals
1,48,145,3,19,in,in
1,48,145,3,20,natural,natural
1,48,145,3,21,law,law
1,48,145,4,0,,
1,48,145,4,1,for,for
1,48,145,4,2,it,it
1,48,145,4,3,is,is
1,48,145,4,4,clear,clear
1,48,145,4,5,that,that
1,48,145,4,6,being,being
1,48,145,4,7,destitute,destitute
1,48,145,4,8,of,of
1,48,145,4,9,intelligence,intelligence
1,48,145,4,10,and,and
1,48,145,4,11,liberty,liberty
1,48,145,4,12,they,they
1,48,145,4,13,cannot,cannot
1,48,145,4,14,recognise,recognise
1,48,145,4,15,that,that
1,48,145,4,16,law,law
1,48,145,5,0,,
1,48,145,5,1,as,as
1,48,145,5,2,they,they
1,48,145,5,3,partake,partake
1,48,145,5,4,however,however
1,48,145,5,5,in,in
1,48,145,5,6,some,some
1,48,145,5,7,measure,measure
1,48,145,5,8,of,of
1,48,145,5,9,our,our
1,48,145,5,10,nature,nature
1,48,145,5,11,in,in
1,48,145,5,12,consequence,consequence
1,48,145,5,13,of,of
1,48,145,5,14,the,the
1,48,145,5,15,sensibility,sensibility
1,48,145,5,16,with,with
1,48,145,5,17,which,which
1,48,145,5,18,they,they
1,48,145,5,19,are,are
1,48,145,5,20,endowed,endowed
1,48,145,5,21,they,they
1,48,145,5,22,ought,ought
1,48,145,5,23,to,to
1,48,145,5,24,partake,partake
1,48,145,5,25,of,of
1,48,145,5,26,natural,natural
1,48,145,5,27,rights,rights
1,48,145,5,28,so,so
1,48,145,5,29,that,that
1,48,145,5,30,mankind,mankind
1,48,145,5,31,is,is
1,48,145,5,32,subjected,subjected
1,48,145,5,33,to,to
1,48,145,5,34,a,a
